output,data_file,model_type,name,num_clusters,find_num_clusters,num_components,cov_type,kernel,alpha,criterion,n_estimators,max_features,max_samples,resample,decision_function_shape,gamma,n_neighbors,sampling_strategy,batch_size,epochs,learning_rate,rnn_size,dense_units,dropout,attention,bidirectional,regularize,print_results,model,train_balanced_accuracy,train_recall,train_precision,test_balanced_accuracy,test_recall,test_precision,fit_time,score_time
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,50,100,0.0,0,0,0,0,181.83124413490296,0.07789316177368164,0.4054835087678024,0.7471954029990152,0.7050540051524166,0.3937480628159124,0.7127585607509126,0.6693550560213546,0.9207303441193037,0.7348524811995186,0.8853308811968903,0.8524930259455192,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,50,0,0.2,0,0,0,0,149.24498019218444,0.0709883689880371,0.35617167892950313,0.6973877907389923,0.6582907935211427,0.3418320656057438,0.6759082217973231,0.6335965534441624,0.8847686761027371,0.8747537793064646,0.866512260300627,0.9382655692293103,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,50,100,0.2,0,0,0,0,183.37019009590148,0.0776146411895752,0.39614423680660565,0.7349008619376847,0.7163603343995365,0.3861334243792222,0.7051103771945072,0.6633018233684387,0.9245216075604047,0.7102578364259303,0.8901639301520913,0.8410330749476708,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,50,0,0.5,0,0,0,0,147.50285120010375,0.07111387252807617,0.3905255660279757,0.7367384440451172,0.6959196969520377,0.3777359966960689,0.6965930818703285,0.6557138131901995,0.914684671416748,0.7642490697806614,0.8850008710846935,0.8689708237992119,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,50,100,0.5,0,0,0,0,183.30794434547425,0.07604718208312988,0.40158039121082023,0.7434593244601468,0.7024412205870016,0.3897148825060098,0.7053711107248393,0.664401093018881,0.921861296245889,0.7239465081583779,0.887078736597963,0.8565520933406243,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,0,0.0,0,0,0,0,210.86682839393615,0.10089435577392578,0.48335710157148093,0.7898861917379872,0.781516767475,0.4242055209970342,0.7248392143229619,0.7081700376528811,0.9510453865690125,0.5667423387207317,0.9102552196640292,0.7815742016873836,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,100,0.0,0,0,0,0,271.2341670513153,0.10956149101257324,0.6196111601523452,0.8213484400856862,0.8185623833239334,0.47183207310492975,0.7356162002433513,0.7290051534904615,0.9640785791811551,0.4776522992177214,0.9161129230552932,0.7727616770145637,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,0,0.2,0,0,0,0,211.56951394081116,0.10179305076599121,0.5137526507754349,0.7840181118590036,0.7785363053528228,0.42109371074547636,0.7234486354945247,0.7017539874100885,0.9456980211754793,0.5998652965579835,0.9072973034443546,0.7928965772805981,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,100,0.2,0,0,0,0,270.40371470451356,0.10929999351501465,0.6392203069712353,0.8058152874648473,0.8028412356517121,0.45789830306930496,0.7277941943333913,0.709758140440692,0.9586971817830807,0.5082342064290186,0.9132745764725011,0.7590394140844566,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,0,0.5,0,0,0,0,210.90502243041993,0.09818291664123535,0.505094399651344,0.7945867470735744,0.7899861140393766,0.4595669257622673,0.7301407961063793,0.7226115952239675,0.9502111924975001,0.56159883571773,0.9006278627922473,0.8260767353290758,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,100,0.5,0,0,0,0,269.5507237434387,0.10866127014160157,0.592233132557914,0.8170844374054559,0.8154570877961884,0.4641468688510075,0.7384842690770033,0.7257796558726913,0.9608295864227573,0.4913951370665401,0.9194525341799873,0.7384937401164615,lstm
