model,fit_time,score_time,train_balanced_accuracy,test_balanced_accuracy,train_recall,test_recall,train_precision,test_precision,train_roc_auc,test_roc_auc,train_log_loss,test_log_loss,num_clusters,find_num_clusters,num_components,cov_type,kernel,alpha,criterion,n_estimators,max_features,max_samples,resample,decision_function_shape,gamma,n_neighbors,sampling_strategy,batch_size,epochs,learning_rate,rnn_size,dense_units,dropout,attention,bidirectional,regularize,print_results,output,data_file,model_type,name
rf,0.8493154048919678,0.06128530502319336,0.8229373352071594,0.7662860918324862,0.70087724548192,0.6892870215446903,0.7829674521780815,0.7734934960448945,0.9335894400325045,0.9255016212192778,0.7876019758904406,0.8450845604200955,15,both,15,tied,rbf,0.2,entropy,100,log2,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,3.1105857849121095,0.08379197120666504,0.9296479634538665,0.676536447480622,0.9647288590266049,0.8287803804920371,0.9650339675098751,0.8285027421906561,0.9984995513145483,0.9684396024004679,0.23600374065161994,0.46324407658989253,15,both,15,tied,rbf,0.2,gini,100,sqrt,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.7295974731445313,0.06296014785766602,0.8221630278630689,0.7635940271472453,0.7037180157635672,0.6890597281609552,0.783699062854906,0.7714472957870494,0.9326529294773074,0.9238153574040837,0.7921819882973395,0.8530734288976667,15,both,15,tied,rbf,0.2,gini,100,sqrt,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,4.319231653213501,0.08811249732971191,0.9912031680270944,0.696914742131208,0.994897955823791,0.836598242135052,0.9949096632895985,0.8361309956088805,0.999949677772803,0.9717080688329492,0.1748597624242418,0.4428054299616127,15,both,15,tied,rbf,0.2,gini,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.7363031387329102,0.06333441734313965,0.8221630278630689,0.7635940271472453,0.7037180157635672,0.6890597281609552,0.783699062854906,0.7714472957870494,0.9326529294773074,0.9238153574040837,0.7921819882973395,0.8530734288976667,15,both,15,tied,rbf,0.2,gini,100,sqrt,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,5.358024263381958,0.09080648422241211,0.9993927290652973,0.7115863072137718,0.9998181895656755,0.8433707215302306,0.9998182372775674,0.8430125526851763,0.9999999003127898,0.9733747469966486,0.13368161429962516,0.42814030863677494,15,both,15,tied,rbf,0.2,gini,100,sqrt,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.7246136665344238,0.06280460357666015,0.8221630278630689,0.7635940271472453,0.7037180157635672,0.6890597281609552,0.783699062854906,0.7714472957870494,0.9326529294773074,0.9238153574040837,0.7921819882973395,0.8530734288976667,15,both,15,tied,rbf,0.2,gini,100,sqrt,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,3.1088767528533934,0.08329014778137207,0.9296479634538665,0.676536447480622,0.9647288590266049,0.8287803804920371,0.9650339675098751,0.8285027421906561,0.9984995513145483,0.9684396024004679,0.23600374065161994,0.46324407658989253,15,both,15,tied,rbf,0.2,gini,100,log2,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.7245223999023438,0.062391805648803714,0.8221630278630689,0.7635940271472453,0.7037180157635672,0.6890597281609552,0.783699062854906,0.7714472957870494,0.9326529294773074,0.9238153574040837,0.7921819882973395,0.8530734288976667,15,both,15,tied,rbf,0.2,gini,100,log2,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,4.310423898696899,0.0880742073059082,0.9912031680270944,0.696914742131208,0.994897955823791,0.836598242135052,0.9949096632895985,0.8361309956088805,0.999949677772803,0.9717080688329492,0.1748597624242418,0.4428054299616127,15,both,15,tied,rbf,0.2,gini,100,log2,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
